Day,Date,Time,Temperature,Humidity,Gas Level
3,2023-12-14,23,22.24,56.44203332444404,30.453078686177843
4,2023-12-15,0,20.22,46.701254725890294,33.961718837241065
4,2023-12-15,1,21.88,44.89232517918542,29.577513842887125
4,2023-12-15,2,20.53,51.52391134074479,34.864021407195125
4,2023-12-15,3,20.15,50.35109981013377,32.84915435645998
4,2023-12-15,4,19.02,46.93100458971274,27.866890342111
4,2023-12-15,5,19.86,48.2124652149942,30.70682098999101
4,2023-12-15,6,20.69,50.61022061191022,35.76081356187319
4,2023-12-15,7,20.39,46.9264290927809,27.85443777382432
4,2023-12-15,8,18.11,46.1845322257438,27.25656157491648
4,2023-12-15,9,19.84,42.09515761789135,34.063274876379495
4,2023-12-15,10,19.52,51.63510949680159,31.745686098129617
4,2023-12-15,11,19.07,47.65149525993546,33.26409825527256
4,2023-12-15,12,19.12,44.84216584206743,34.05717705228287
4,2023-12-15,13,20.31,50.23083459063956,37.69061639475311
4,2023-12-15,14,23.38,54.31310861126998,31.09929652163358
4,2023-12-15,15,23.1,56.65459372218159,35.84375222315876
4,2023-12-15,16,24.65,47.55895673100467,32.96896733450575
4,2023-12-15,17,25.12,53.97878602632363,32.93663633775337
4,2023-12-15,18,23.95,49.55026559245606,31.676989675068043
4,2023-12-15,19,22.41,55.23183382325104,31.118262982081063
4,2023-12-15,20,21.69,53.326852646745394,33.49904479404816
4,2023-12-15,21,23.09,56.557722460297285,30.968110828963606
4,2023-12-15,22,20.75,49.082679869271715,26.46330829258205
4,2023-12-15,23,21.59,45.656515692222314,33.038586386722415
5,2023-12-16,0,21.22,52.05027519119299,30.258195547959723
5,2023-12-16,1,19.88,44.802191193250096,33.611098354643275
5,2023-12-16,2,21.53,48.81033401080984,28.87303217291803
5,2023-12-16,3,21.15,54.06044355109968,32.5295327210762
5,2023-12-16,4,20.62,44.59544258238829,28.619744041480697
5,2023-12-16,5,21.37,41.12383699533382,30.942232920197775
5,2023-12-16,6,19.13,47.91623470393654,28.46993126375201
5,2023-12-16,7,19.86,49.336826521996805,28.750984620354554
5,2023-12-16,8,20.42,49.95803333595194,30.54309750744409
5,2023-12-16,9,19.41,46.30397740838427,35.650480348222764
5,2023-12-16,10,20.24,48.46787816720857,36.24080386637904
5,2023-12-16,11,17.9,54.84983450113887,34.77305154408246
5,2023-12-16,12,19.69,52.40041500683391,32.879605584791754
5,2023-12-16,13,19.44,51.7044969626308,30.429386477628437
5,2023-12-16,14,17.35,54.1314520197911,29.37287591500378
5,2023-12-16,15,20.24,55.796920507248274,31.476624017612703
5,2023-12-16,16,22.23,48.07804589770997,32.49224885631941
5,2023-12-16,17,21.86,53.017916777846544,36.66488725674073
5,2023-12-16,18,24.44,49.48688189956752,29.36008402397025
5,2023-12-16,19,22.88,47.02982413739274,32.01534401033441
5,2023-12-16,20,24.09,56.98649155793328,33.16166250356136
5,2023-12-16,21,21.77,49.05947567647576,27.520810956987017
5,2023-12-16,22,20.75,46.384351536273435,28.768323770012756
5,2023-12-16,23,20.59,44.604630279192946,32.474431453465996
6,2023-12-17,0,21.76,51.35597739751128,27.69331352216781
6,2023-12-17,1,19.97,50.553209064068184,27.044070213901357
6,2023-12-17,2,19.7,49.71998330983395,28.99468735620558
6,2023-12-17,3,19.61,44.67567494859622,31.48027564644946
6,2023-12-17,4,21.43,53.46667024267565,28.246170063443124
6,2023-12-17,5,19.13,52.35196393629652,27.29796771595758
6,2023-12-17,6,20.99,44.92161082191846,28.73149771435021
6,2023-12-17,7,19.5,52.370841027858326,34.48444096045961
6,2023-12-17,8,19.78,48.67380531151395,31.866325579266476
6,2023-12-17,9,20.8,42.902646682208,31.44763846497367
6,2023-12-17,10,23.41,54.24025321970066,29.904508663742316
6,2023-12-17,11,23.51,48.45933439759992,28.433675035329863
6,2023-12-17,12,22.13,51.43052282521616,35.56314998001321
6,2023-12-17,13,22.4,46.36498962561002,34.27695068560995
6,2023-12-17,14,23.68,50.892126569592435,33.376854483482774
6,2023-12-17,15,23.85,49.88680404072534,32.365700705369264
6,2023-12-17,16,23.8,56.072886420018236,31.40532716090088
6,2023-12-17,17,23.11,55.35035100068116,33.41740817995031
6,2023-12-17,18,24.28,46.77320641024955,28.964122332695386
6,2023-12-17,19,23.35,49.65267056399824,32.85732141101383
6,2023-12-17,20,21.92,54.224289873969724,31.909582291347544
6,2023-12-17,21,23.68,47.2993108976666,27.34066700543476
6,2023-12-17,22,21.25,42.91819354891993,25.877050166346557
6,2023-12-17,23,20.8,51.851226436327565,28.06192979442824
7,2023-12-18,0,20.49,50.8852840496387,26.29301014854448
7,2023-12-18,1,20.2,45.964620710406585,31.045668872146752
7,2023-12-18,2,20.93,48.413313999500076,31.30745929815265
7,2023-12-18,3,20.68,52.91193092871532,30.021045030926963
7,2023-12-18,4,18.34,48.958463510867716,27.5430893512236
7,2023-12-18,5,19.03,53.48020039075512,35.19256126403461
7,2023-12-18,6,20.06,44.791379084294,27.704764600808687
7,2023-12-18,7,17.73,47.31024621549923,33.284312913559916
7,2023-12-18,8,19.0,50.03940616954041,28.59567073127897
7,2023-12-18,9,19.97,46.25498336677738,27.90094096829298
7,2023-12-18,10,22.8,51.80402864422881,31.87140275058825
7,2023-12-18,11,24.02,48.055845521057776,35.48629606680504
7,2023-12-18,12,24.68,51.624155623296105,31.715196430517874
7,2023-12-18,13,23.56,46.33431425003309,35.58674169738559
7,2023-12-18,14,25.0,50.475181679850095,34.0942866819155
7,2023-12-18,15,23.96,59.15088943716701,34.355982545809084
7,2023-12-18,16,20.64,50.13819125987156,29.96915210009044
7,2023-12-18,17,21.4,57.02750881788596,37.99506423024372
7,2023-12-18,18,19.19,52.56309239751123,34.1498314715345
7,2023-12-18,19,18.98,52.993680644853214,32.62662653184877
7,2023-12-18,20,18.76,53.07754209261435,34.519460513404155
7,2023-12-18,21,20.24,51.956509306694386,26.68060031087586
7,2023-12-18,22,22.53,55.291714456629165,26.79267564115796
7,2023-12-18,23,21.99,44.45422807924548,26.991848286651244
8,2023-12-19,0,20.64,43.991671919487196,32.589076524537624
8,2023-12-19,1,21.8,50.81968416573696,33.42755204735072
8,2023-12-19,2,20.6,46.13126637777194,29.758374318613026
8,2023-12-19,3,21.76,47.11326003774262,33.72591227807787
8,2023-12-19,4,21.87,44.76479111369339,31.249204115739683
8,2023-12-19,5,21.61,44.834177113598045,31.679612746541636
8,2023-12-19,6,19.31,46.687257121197966,27.18450345859723
8,2023-12-19,7,20.56,47.06314564200066,31.351508037841608
8,2023-12-19,8,21.26,48.24441147254246,27.422776345070748
8,2023-12-19,9,20.06,53.49419637513614,31.770192481860548
8,2023-12-19,10,18.87,50.49998673753777,35.47322578002577
8,2023-12-19,11,18.78,54.536416050125894,28.15116821154381
8,2023-12-19,12,18.67,47.8016034346204,30.595667207573403
8,2023-12-19,13,18.55,47.15104342975616,30.06864470407665
8,2023-12-19,14,20.44,43.96603220273889,31.467810697247657
8,2023-12-19,15,19.2,54.18111069271109,29.956658340540024
8,2023-12-19,16,20.23,48.197224982037184,34.80368789844208
8,2023-12-19,17,22.29,58.5770053728273,35.198138240552424
8,2023-12-19,18,21.19,46.23784710985316,31.449415547370748
8,2023-12-19,19,21.99,53.30135233446086,33.77969152438931
8,2023-12-19,20,19.91,54.58233936699257,29.24862708463938
8,2023-12-19,21,20.72,56.482964627405735,28.328612646832507
8,2023-12-19,22,20.45,49.277156963574484,29.53403912320688
8,2023-12-19,23,19.31,46.41432170394167,27.02175502091582
9,2023-12-13,0,18.9,45.314048179771525,32.04370514728329
9,2023-12-13,1,18.53,48.36331504087116,26.76212632976081
9,2023-12-13,2,18.1,51.994217454394196,29.4394006228629
9,2023-12-13,3,18.77,44.2377051484394,28.292073990717785
9,2023-12-13,4,17.57,43.853753684141346,29.307979710344465
9,2023-12-13,5,18.51,50.66588102637622,27.559560976156988
9,2023-12-13,6,17.28,46.57169057894101,27.3767705656124
9,2023-12-13,7,19.13,53.55191103183194,35.13466291469102
9,2023-12-13,8,17.8,46.99514930828726,30.23162597356632
9,2023-12-13,9,17.96,49.64651074079479,35.696750318264876
9,2023-12-13,10,17.94,47.68595357797014,29.938599725027917
9,2023-12-13,11,19.98,46.08211125841859,33.7384305225698
9,2023-12-13,12,19.5,52.77475249768712,37.88237994827857
9,2023-12-13,13,21.26,56.2038789926922,33.527604691222145
9,2023-12-13,14,20.89,45.40805150687903,29.478119226221487
9,2023-12-13,15,22.2,49.201194751829604,36.1164885088713
9,2023-12-13,16,22.62,51.557774414029126,29.685435918996497
9,2023-12-13,17,23.14,50.159997908026426,32.056220575808766
9,2023-12-13,18,22.09,50.250096722755885,31.671853530709228
9,2023-12-13,19,20.41,45.95613453568001,34.0464652005964
9,2023-12-13,20,21.24,52.49762623058804,30.46959942092875
9,2023-12-13,21,21.76,51.32488780115003,27.27007370359754
9,2023-12-13,22,20.34,43.93213050183761,29.289073287516743
9,2023-12-13,23,19.11,52.52710549440897,26.87727686773758
10,2023-12-21,0,21.64,44.13584999318202,26.07892985842353
10,2023-12-21,1,19.8,46.74983077925335,30.9426061383836
10,2023-12-21,2,21.6,43.28179925221949,26.65098538556902
10,2023-12-21,3,21.76,48.32124866654574,30.901029812141857
10,2023-12-21,4,20.87,42.87803398870793,29.80309844762392
10,2023-12-21,5,21.61,43.08653385121285,29.23561819564505
10,2023-12-21,6,21.31,49.823301082312426,33.49389358912865
10,2023-12-21,7,19.56,42.10925172795327,30.33603289337438
10,2023-12-21,8,20.26,43.990822561378046,35.4808839378947
10,2023-12-21,9,20.06,45.9345026902763,33.68253716882622
10,2023-12-21,10,20.87,43.648253293344666,30.943524030596716
10,2023-12-21,11,19.78,50.228188680462736,31.205388712471606
10,2023-12-21,12,19.67,58.54913601070599,30.78299015869696
10,2023-12-21,13,18.55,53.375403082363874,30.55599039583671
10,2023-12-21,14,20.44,53.09709102459348,36.97339271416165
10,2023-12-21,15,19.2,52.984100384176486,32.15934624928454
10,2023-12-21,16,21.23,55.05546207540171,34.95286820874419
10,2023-12-21,17,22.29,55.99632528142823,34.98270376165726
10,2023-12-21,18,21.19,51.37735946192213,35.313232350642394
10,2023-12-21,19,19.99,45.378247147119794,33.00781326212162
10,2023-12-21,20,19.91,46.00471153908714,32.25815497008426
10,2023-12-21,21,20.72,53.74378544811029,25.68027309735813
10,2023-12-21,22,20.45,48.13169855253818,32.60564473408339
10,2023-12-21,23,20.31,56.32503578102505,28.31695344020942
