Day,Date,Time,Temperature,Humidity,Gas Level
3,2023-12-14,15,25.1,64.69902711566658,20.9393984895402
3,2023-12-14,16,23.9,68.98383064589515,21.767306447964454
3,2023-12-14,17,25.16,67.61999051716904,22.25498898248865
3,2023-12-14,18,25.29,65.20555196827553,20.16537122211404
3,2023-12-14,19,24.8,68.91822418037792,21.194675257442547
3,2023-12-14,20,24.07,69.38844951564728,22.57805166115349
3,2023-12-14,21,23.97,67.30473839758584,17.553246040353308
3,2023-12-14,22,23.59,62.5844206281193,19.01591086641256
3,2023-12-14,23,23.24,67.44203332444404,17.453078686177843
4,2023-12-15,0,23.22,64.7012547258903,18.96171883724107
4,2023-12-15,1,22.88,64.89232517918542,18.577513842887125
4,2023-12-15,2,22.53,63.52391134074479,19.86402140719513
4,2023-12-15,3,22.15,62.35109981013377,19.849154356459977
4,2023-12-15,4,22.02,64.93100458971274,18.866890342111
4,2023-12-15,5,21.86,62.2124652149942,20.70682098999101
4,2023-12-15,6,21.69,63.61022061191022,20.760813561873192
4,2023-12-15,7,21.39,62.9264290927809,20.85443777382432
4,2023-12-15,8,21.11,63.1845322257438,20.25656157491648
4,2023-12-15,9,20.84,61.09515761789135,20.0632748763795
4,2023-12-15,10,20.52,66.63510949680159,23.745686098129617
4,2023-12-15,11,21.07,62.65149525993546,23.26409825527256
4,2023-12-15,12,22.12,64.84216584206743,22.05717705228287
4,2023-12-15,13,23.31,65.23083459063956,22.690616394753107
4,2023-12-15,14,24.38,68.31310861126998,21.09929652163358
4,2023-12-15,15,25.1,68.65459372218159,21.84375222315876
4,2023-12-15,16,25.65,66.55895673100467,22.968967334505745
4,2023-12-15,17,26.12,63.97878602632363,22.936636337753367
4,2023-12-15,18,25.95,68.55026559245606,22.676989675068043
4,2023-12-15,19,25.41,69.23183382325104,22.118262982081063
4,2023-12-15,20,24.69,63.326852646745394,22.499044794048157
4,2023-12-15,21,24.09,66.55772246029728,18.968110828963606
4,2023-12-15,22,23.75,67.08267986927171,18.46330829258205
4,2023-12-15,23,23.59,64.65651569222231,19.03858638672241
5,2023-12-16,0,23.22,63.05027519119299,19.258195547959723
5,2023-12-16,1,22.88,63.802191193250096,19.611098354643275
5,2023-12-16,2,22.53,62.81033401080984,19.87303217291803
5,2023-12-16,3,23.15,64.06044355109968,18.5295327210762
5,2023-12-16,4,22.62,64.59544258238829,18.619744041480697
5,2023-12-16,5,22.37,61.12383699533382,20.942232920197775
5,2023-12-16,6,22.13,63.91623470393654,20.46993126375201
5,2023-12-16,7,21.86,61.336826521996805,20.750984620354554
5,2023-12-16,8,21.42,61.95803333595194,20.54309750744409
5,2023-12-16,9,21.41,61.30397740838427,20.650480348222764
5,2023-12-16,10,21.24,64.46787816720857,23.24080386637904
5,2023-12-16,11,20.9,64.84983450113887,23.773051544082463
5,2023-12-16,12,20.69,66.40041500683391,22.879605584791754
5,2023-12-16,13,20.44,65.7044969626308,23.429386477628437
5,2023-12-16,14,20.35,66.1314520197911,22.37287591500378
5,2023-12-16,15,21.24,65.79692050724827,21.476624017612703
5,2023-12-16,16,23.23,65.07804589770997,20.492248856319407
5,2023-12-16,17,24.86,63.017916777846544,22.66488725674073
5,2023-12-16,18,25.44,68.48688189956752,21.36008402397025
5,2023-12-16,19,24.88,64.02982413739274,21.01534401033441
5,2023-12-16,20,25.09,67.98649155793328,20.16166250356136
5,2023-12-16,21,24.77,62.05947567647576,17.520810956987017
5,2023-12-16,22,23.75,62.384351536273435,18.768323770012756
5,2023-12-16,23,23.59,64.60463027919295,17.474431453465996
6,2023-12-17,0,22.76,64.35597739751128,18.69331352216781
6,2023-12-17,1,22.97,62.553209064068184,18.044070213901357
6,2023-12-17,2,22.7,64.71998330983395,19.99468735620558
6,2023-12-17,3,22.61,63.67567494859622,19.48027564644946
6,2023-12-17,4,22.43,64.46667024267565,18.246170063443124
6,2023-12-17,5,22.13,62.35196393629652,20.29796771595758
6,2023-12-17,6,21.99,63.92161082191846,20.73149771435021
6,2023-12-17,7,21.5,63.370841027858326,20.484440960459604
6,2023-12-17,8,21.78,63.67380531151395,20.866325579266476
6,2023-12-17,9,22.8,62.902646682208,20.44763846497367
6,2023-12-17,10,24.41,66.24025321970066,21.904508663742316
6,2023-12-17,11,24.51,68.45933439759992,21.433675035329863
6,2023-12-17,12,25.13,68.43052282521616,22.56314998001321
6,2023-12-17,13,25.4,63.36498962561002,21.276950685609943
6,2023-12-17,14,25.68,67.89212656959243,21.37685448348277
6,2023-12-17,15,25.85,65.88680404072534,21.365700705369264
6,2023-12-17,16,25.8,67.07288642001824,20.40532716090088
6,2023-12-17,17,25.11,65.35035100068116,22.417408179950307
6,2023-12-17,18,25.28,63.77320641024955,20.964122332695386
6,2023-12-17,19,25.35,69.65267056399824,20.85732141101383
6,2023-12-17,20,24.92,69.22428987396972,20.909582291347544
6,2023-12-17,21,24.68,67.2993108976666,19.34066700543476
6,2023-12-17,22,24.25,62.91819354891993,17.877050166346557
6,2023-12-17,23,23.8,65.85122643632756,18.06192979442824
7,2023-12-18,0,22.49,64.8852840496387,19.29301014854448
7,2023-12-18,1,22.2,62.964620710406585,19.045668872146752
7,2023-12-18,2,21.93,64.41331399950008,18.30745929815265
7,2023-12-18,3,21.68,64.91193092871532,18.021045030926963
7,2023-12-18,4,21.34,64.95846351086772,18.5430893512236
7,2023-12-18,5,21.03,63.48020039075512,20.192561264034605
7,2023-12-18,6,21.06,63.791379084294,20.704764600808687
7,2023-12-18,7,20.73,62.31024621549923,20.284312913559912
7,2023-12-18,8,21.0,61.03940616954041,20.59567073127897
7,2023-12-18,9,22.97,61.25498336677738,20.90094096829298
7,2023-12-18,10,24.8,62.80402864422881,23.87140275058825
7,2023-12-18,11,25.02,65.05584552105778,21.486296066805043
7,2023-12-18,12,25.68,67.6241556232961,23.715196430517874
7,2023-12-18,13,25.56,63.33431425003309,22.58674169738559
7,2023-12-18,14,26.0,68.4751816798501,21.0942866819155
7,2023-12-18,15,25.96,69.15088943716701,20.35598254580908
7,2023-12-18,16,22.64,63.13819125987156,21.96915210009044
7,2023-12-18,17,22.4,68.02750881788596,22.99506423024372
7,2023-12-18,18,22.19,67.56309239751123,20.1498314715345
7,2023-12-18,19,21.98,66.99368064485321,20.626626531848768
7,2023-12-18,20,21.76,63.07754209261435,22.519460513404155
7,2023-12-18,21,22.24,62.956509306694386,17.68060031087586
7,2023-12-18,22,23.53,66.29171445662917,18.79267564115796
7,2023-12-18,23,22.99,62.45422807924548,17.991848286651244
8,2023-12-19,0,22.64,62.991671919487196,18.589076524537624
8,2023-12-19,1,22.8,63.81968416573696,18.427552047350723
8,2023-12-19,2,22.6,64.13126637777194,19.758374318613026
8,2023-12-19,3,22.76,63.11326003774262,19.72591227807787
8,2023-12-19,4,22.87,64.76479111369339,18.249204115739683
8,2023-12-19,5,22.61,63.834177113598045,20.679612746541636
8,2023-12-19,6,22.31,61.687257121197966,20.18450345859723
8,2023-12-19,7,22.56,62.06314564200066,20.351508037841608
8,2023-12-19,8,22.26,62.24441147254246,20.422776345070748
8,2023-12-19,9,22.06,63.49419637513614,20.770192481860548
8,2023-12-19,10,21.87,64.49998673753777,23.473225780025768
8,2023-12-19,11,21.78,65.5364160501259,21.15116821154381
8,2023-12-19,12,21.67,63.8016034346204,23.595667207573403
8,2023-12-19,13,21.55,66.15104342975616,23.06864470407665
8,2023-12-19,14,21.44,63.96603220273889,23.467810697247657
8,2023-12-19,15,21.2,69.18111069271109,22.956658340540024
8,2023-12-19,16,23.23,66.19722498203718,22.80368789844208
8,2023-12-19,17,23.29,69.5770053728273,22.198138240552424
8,2023-12-19,18,23.19,66.23784710985316,21.449415547370748
8,2023-12-19,19,22.99,68.30135233446086,22.77969152438931
8,2023-12-19,20,22.91,67.58233936699257,20.24862708463938
8,2023-12-19,21,22.72,67.48296462740574,19.328612646832507
8,2023-12-19,22,22.45,65.27715696357448,18.53403912320688
8,2023-12-19,23,22.31,65.41432170394167,17.02175502091582
9,2023-12-13,0,21.9,63.314048179771525,18.04370514728329
9,2023-12-13,1,21.53,64.36331504087116,19.76212632976081
9,2023-12-13,2,21.1,63.994217454394196,19.4394006228629
9,2023-12-13,3,20.77,63.2377051484394,19.292073990717785
9,2023-12-13,4,20.57,62.853753684141346,19.307979710344465
9,2023-12-13,5,20.51,63.66588102637622,20.559560976156988
9,2023-12-13,6,20.28,62.57169057894101,20.3767705656124
9,2023-12-13,7,20.13,63.55191103183194,20.134662914691024
9,2023-12-13,8,19.8,63.99514930828726,20.23162597356632
9,2023-12-13,9,19.96,61.64651074079479,20.69675031826488
9,2023-12-13,10,20.94,64.68595357797014,21.938599725027917
9,2023-12-13,11,21.98,64.08211125841859,21.7384305225698
9,2023-12-13,12,22.5,68.77475249768712,23.88237994827857
9,2023-12-13,13,23.26,66.2038789926922,22.527604691222145
9,2023-12-13,14,23.89,64.40805150687903,21.478119226221487
9,2023-12-13,15,24.2,64.2011947518296,22.116488508871303
9,2023-12-13,16,25.62,69.55777441402913,21.685435918996497
9,2023-12-13,17,25.14,68.15999790802643,21.05622057580877
9,2023-12-13,18,24.09,64.25009672275588,20.671853530709228
9,2023-12-13,19,23.41,63.95613453568001,22.046465200596398
9,2023-12-13,20,23.24,69.49762623058804,21.46959942092875
9,2023-12-13,21,22.76,63.32488780115003,18.27007370359754
9,2023-12-13,22,22.34,63.93213050183761,19.289073287516743
9,2023-12-13,23,22.11,64.52710549440897,19.87727686773758
10,2023-12-21,0,22.64,63.13584999318202,18.07892985842353
10,2023-12-21,1,22.8,62.74983077925335,18.9426061383836
10,2023-12-21,2,22.6,62.28179925221949,19.65098538556902
10,2023-12-21,3,22.76,62.32124866654574,19.901029812141857
10,2023-12-21,4,22.87,62.87803398870793,19.80309844762392
10,2023-12-21,5,22.61,63.08653385121285,20.23561819564505
10,2023-12-21,6,22.31,62.823301082312426,20.493893589128653
10,2023-12-21,7,22.56,62.10925172795327,20.33603289337438
10,2023-12-21,8,22.26,63.990822561378046,20.480883937894703
10,2023-12-21,9,22.06,61.9345026902763,20.682537168826222
10,2023-12-21,10,21.87,62.648253293344666,21.943524030596716
10,2023-12-21,11,21.78,67.22818868046274,23.205388712471606
10,2023-12-21,12,21.67,68.549136010706,21.78299015869696
10,2023-12-21,13,21.55,68.37540308236387,23.55599039583671
10,2023-12-21,14,21.44,66.09709102459348,21.973392714161648
10,2023-12-21,15,21.2,67.98410038417649,22.159346249284543
10,2023-12-21,16,23.23,68.0554620754017,21.952868208744192
10,2023-12-21,17,23.29,67.99632528142823,20.98270376165726
10,2023-12-21,18,23.19,63.37735946192213,20.313232350642394
10,2023-12-21,19,22.99,64.3782471471198,22.007813262121623
10,2023-12-21,20,22.91,64.00471153908714,22.258154970084263
10,2023-12-21,21,22.72,65.74378544811029,18.68027309735813
10,2023-12-21,22,22.45,62.13169855253818,18.60564473408339
10,2023-12-21,23,22.31,66.32503578102505,17.31695344020942
